,sg_uf,dis_name,YEAR,cases,pop,pop_100k,mor_100k,mor_num,cnr_per 100k pop,res_cases,cured,t_com,died,fail,treat_death,p_cov,def,other,t_out,not_eva,fail_not_val_t_out,beds,fhs,fhs_sc,abandon,f_treated,has_prison,k50,pct_idc,temp,humi,rain
316,32,Shariatpur,2013,900,"1,217,185",12.17185,51,620.76435,34.1,415,383,0,28.19277108,12,13,0.461111111,6,1,1,0,13,295,0.969450001,0.969450001,0.006666667,0.461111111,0,0.9929,0.000985881,25.72494684,80.18978722,5.464341138
317,32,Shariatpur,2014,880,"1,225,122",12.25122,51,624.81222,67.83,405,371,0,45.62962963,7,21,0.460227273,5,0,0,1,8,295,0.963169382,0.963169382,0.005681818,0.460227273,0,0.9929,0.000571372,25.90843772,79.75755299,4.297220491
318,32,Shariatpur,2015,823,"1,233,112",12.33112,45,554.9004,64.39,392,366,0,25.19387755,9,12,0.476306197,5,0,0,0,9,295,0.956928487,0.956928487,0.006075334,0.476306197,0,0.9929,0.000729861,25.955033,79.80639146,5.911459137
319,32,Shariatpur,2016,871,"1,241,153",12.41153,40,496.4612,68.32,429,397,0,26.39393939,11,13,0.492537314,8,0,0,0,11,295,0.950728879,0.950728879,0.009184845,0.492537313,0,0.9929,0.000886273,26.55703865,80.77206893,5.512300474
320,32,Shariatpur,2017,991,"1,249,247",12.49247,36,449.72892,77.01,462,436,0,38.61038961,4,18,0.466195762,4,0,0,0,4,295,0.944569008,0.944569008,0.004036327,0.466195762,0,0.9929,0.000320193,26.18181454,81.15512568,7.638950066
321,33,Sherpur,2008,1867,1430307,14.30307,51,729.45657,88.79,1270,1132,16,95.55511811,5,65,0.680235672,32,20,20,0,25,224,0.626438939,0.626438939,0.017139796,0.680235672,0,0.9929,0.000349575,25.36864532,80.26179687,5.727111702
322,33,Sherpur,2009,1915,1445776,14.45776,51,737.34576,82.31,1190,1095,14,88.50840336,2,55,0.621409922,10,14,14,0,16,224,0.619736391,0.619736391,0.005221932,0.621409922,0,0.9929,0.000138334,25.77906055,80.41742269,4.69793197
323,33,Sherpur,2010,1916,1461412,14.61412,43,628.40716,82.59,1207,1103,8,71.43330572,4,45,0.629958246,24,23,23,0,27,224,0.613105681,0.613105681,0.012526096,0.629958246,0,0.9929,0.000273708,25.89567343,79.37615893,5.222941491
324,33,Sherpur,2011,1847,1477217,14.77217,46,679.51982,73.65,1088,993,1,96.76378676,5,57,0.589063346,21,11,11,0,16,224,0.606545958,0.606545958,0.011369789,0.589063346,0,0.9929,0.000338474,25.83180665,79.63453422,5.675309731
325,33,Sherpur,2012,1865,"1,420,960",14.2096,45,639.432,81,1152,1042,1,113.3246528,11,70,0.61769437,18,9,9,1,21,224,0.630559622,0.630559622,0.009651475,0.61769437,0,0.9929,0.000774125,24.96185,79.60301061,4.712589835
326,33,Sherpur,2013,2405,"1,429,368",14.29368,51,728.97768,84.51,1208,1141,0,109.4991722,6,55,0.502286902,3,0,0,3,9,224,0.626850468,0.626850468,0.001247401,0.502286902,0,0.9929,0.000419766,25.29641174,79.02916997,5.397247938
327,33,Sherpur,2014,2373,"1,437,827",14.37827,51,733.29177,155.93,1094,1017,4,127.9771481,7,59,0.461019806,3,0,0,4,11,224,0.623162592,0.623162592,0.001264223,0.461019806,0,0.9929,0.000486846,25.58154171,78.55560051,5.067069931
328,33,Sherpur,2015,2352,"1,446,335",14.46335,45,650.85075,161.37,1119,1065,3,90.38069705,4,43,0.475765306,1,0,0,3,7,224,0.619496866,0.619496866,0.00042517,0.475765306,0,0.9929,0.000276561,25.44201161,79.43642599,6.760550103
329,33,Sherpur,2016,2507,"1,454,893",14.54893,40,581.9572,172.18,1215,1153,0,109.3588477,4,53,0.484643,1,1,1,3,8,224,0.61585285,0.61585285,0.000398883,0.484643,0,0.9929,0.000274934,26.2090514,79.88276382,5.631167865
330,33,Sherpur,2017,2796,"1,463,503",14.63503,36,526.86108,190.71,1488,1407,0,129.6532258,7,69,0.532188841,1,1,1,3,11,224,0.612229698,0.612229698,0.000357654,0.532188841,0,0.9929,0.000478304,25.87730622,80.00359064,7.655759303
331,34,Tangail,2008,2910,3617045,36.17045,51,1844.69295,53.8,1945,1729,12,124.1799486,28,83,0.66838488,63,27,27,3,58,1205,1.332579495,1.332579495,0.021649485,0.66838488,0,0.9929,0.000774113,25.51915047,79.93836675,5.054696685
332,34,Tangail,2009,3199,3647117,36.47117,51,1860.02967,54.12,1974,1765,7,118.3014184,44,73,0.617067834,54,29,29,2,75,1205,1.321591822,1.321591822,0.016880275,0.617067834,0,0.9929,0.001206432,25.95248046,78.64907267,4.160348347
333,34,Tangail,2010,3373,3677439,36.77439,43,1581.29877,53.62,1972,1772,10,121.4416836,41,71,0.584642751,55,23,23,0,64,1205,1.310694753,1.310694753,0.016305959,0.584642751,0,0.9929,0.001114906,26.12730496,78.74411587,4.561053377
334,34,Tangail,2011,3402,3708014,37.08014,46,1705.68644,50.11,1858,1664,7,142.818084,44,78,0.546149324,43,21,21,1,66,1205,1.299887217,1.299887217,0.012639624,0.546149324,0,0.9929,0.001186619,25.98106938,79.14417502,4.905560216
335,34,Tangail,2012,3494,"3,782,980",37.8298,45,1702.341,50,1904,1718,8,126.6207983,50,69,0.544934173,42,17,17,0,67,1205,1.274127804,1.274127804,0.012020607,0.544934173,0,0.9929,0.001321709,25.08209547,79.01408411,3.992178944
336,34,Tangail,2013,3300,"3,817,181",38.17181,51,1946.76231,46.11,1760,1592,9,183.75,18,98,0.533333333,26,16,16,1,35,1205,1.262711933,1.262711933,0.007878788,0.533333333,0,0.9929,0.000471552,25.47435244,78.2248011,3.941297881
337,34,Tangail,2014,3297,"3,851,690",38.5169,51,1964.3619,80.15,1721,1551,16,120.6920395,36,63,0.521989688,39,14,14,2,52,1205,1.251398737,1.251398737,0.011828935,0.521989688,0,0.9929,0.000934655,25.61574297,77.97960129,4.583256333
338,34,Tangail,2015,3334,"3,886,512",38.86512,45,1748.9304,82.75,1745,1568,8,156.669341,34,82,0.523395321,46,4,4,3,41,1205,1.240186573,1.240186573,0.013797241,0.523395321,0,0.9929,0.00087482,25.50909476,78.86366281,5.43221338
339,34,Tangail,2016,3296,"3,921,648",39.21648,40,1568.6592,81.37,1703,1529,0,183.8637698,40,95,0.516686893,34,4,4,1,45,1205,1.229075124,1.229075124,0.010315534,0.516686893,0,0.9929,0.001019979,26.28350783,79.17269915,3.873160089
340,34,Tangail,2017,3458,"3,957,103",39.57103,36,1424.55708,84.43,1814,1627,0,179.1907387,34,94,0.524580682,50,8,8,1,43,1205,1.21806281,1.21806281,0.014459225,0.524580682,0,0.9929,0.000859214,25.96402603,79.69749858,6.882203913
341,35,Bagerhat,2008,1321,1651866,16.51866,51,842.45166,70.41,1163,1075,10,42.0266552,5,37,0.880393641,21,15,15,0,20,462,1.118734813,1.118734813,0.015897048,0.880393641,0,0.9929,0.000302688,26.00032189,80.98625401,4.914465157
342,35,Bagerhat,2009,1353,1661477,16.61477,51,847.35327,70.84,1181,1108,5,38.95173582,0,34,0.872875092,13,21,21,0,21,462,1.112263366,1.112263366,0.009608278,0.872875092,0,0.9929,0,26.48951337,81.42109922,4.82958138
343,35,Bagerhat,2010,1536,1671143,16.71143,43,718.59149,81.2,1357,1276,3,55.46352248,0,49,0.883463542,9,20,20,0,20,462,1.105829962,1.105829962,0.005859375,0.883463542,0,0.9929,0,26.67987609,80.44483259,4.386350877
344,35,Bagerhat,2011,1537,1680866,16.80866,46,773.19836,78.95,1327,1206,4,76.44461191,5,66,0.863370202,10,35,35,1,41,462,1.099433268,1.099433268,0.006506181,0.863370202,0,0.9929,0.000297466,26.44827865,80.88738923,5.717021132
345,35,Bagerhat,2012,1663,"1,526,819",15.26819,45,687.06855,88,1343,1246,8,70.58153388,1,57,0.807576669,16,13,13,2,16,462,1.210359578,1.210359578,0.009621167,0.807576669,0,0.9929,6.55E-05,25.73484101,80.79209239,4.602029395
346,35,Bagerhat,2013,2215,"1,519,660",15.1966,51,775.0266,87.39,1328,1244,11,70.05271084,4,42,0.599548533,16,5,5,6,15,462,1.216061487,1.216061487,0.007223476,0.599548533,0,0.9929,0.000263217,25.80924446,81.2282582,5.719627922
347,35,Bagerhat,2014,2242,"1,512,534",15.12534,51,771.39234,143.6,1411,1329,6,87.39192062,7,55,0.629348796,13,0,0,1,8,462,1.221790717,1.221790717,0.005798394,0.629348796,0,0.9929,0.0004628,26.16746268,80.27763494,4.206082286
348,35,Bagerhat,2015,2441,"1,505,442",15.05442,45,677.4489,161.35,1552,1478,19,70.77641753,4,45,0.635804998,4,1,1,1,6,462,1.227546461,1.227546461,0.001638673,0.635804998,0,0.9929,0.000265703,26.26849495,80.06394108,6.268239625
349,35,Bagerhat,2016,2964,"1,498,383",14.98383,40,599.3532,197.68,1998,1934,0,80.10810811,9,54,0.674089069,0,0,0,1,10,462,1.233329529,1.233329529,0,0.674089069,0,0.9929,0.000600647,26.7997076,81.28041983,5.876611551
350,35,Bagerhat,2017,3217,"1,491,357",14.91357,36,536.88852,215.17,2371,2289,0,96.33361451,8,71,0.73702207,0,0,0,3,11,462,1.239139924,1.239139924,0,0.73702207,0,0.9929,0.000536424,26.40026696,81.83792823,6.487031714
351,36,Chuadanga,2008,1045,1226028,12.26028,51,625.27428,72.92,894,798,14,52.60067114,8,45,0.855502392,20,9,9,0,17,193,0.629675668,0.629675668,0.019138756,0.855502392,0,0.9929,0.000652514,25.70378462,79.92254785,4.645191379
352,36,Chuadanga,2009,1216,1253224,12.53224,51,639.14424,79.4,995,907,15,47.66231156,1,39,0.818256579,25,8,8,0,9,193,0.616011184,0.616011184,0.020559211,0.818256579,0,0.9929,7.98E-05,26.19638893,80.17758909,3.793561678
353,36,Chuadanga,2010,1295,1281023,12.81023,43,550.83989,82.75,1060,974,14,34.20754717,1,28,0.818532819,34,9,9,0,10,193,0.602643356,0.602643356,0.026254826,0.818532819,0,0.9929,7.81E-05,26.41507942,78.4292434,2.930012458
354,36,Chuadanga,2011,1267,1309439,13.09439,46,602.34194,77.21,1011,905,10,47.62215628,1,38,0.797947908,47,10,10,0,11,193,0.589565455,0.589565455,0.037095501,0.797947908,0,0.9929,7.64E-05,26.15532894,78.88207466,4.524949498
355,36,Chuadanga,2012,1374,"1,188,186",11.88186,45,534.6837,95,1128,1056,8,36.54255319,1,30,0.820960699,27,3,3,3,7,193,0.649729924,0.649729924,0.019650655,0.820960699,0,0.9929,8.42E-05,25.3787745,79.71582468,3.327874026
356,36,Chuadanga,2013,1543,"1,201,689",12.01689,51,612.86139,92.04,1106,1041,18,43.24864376,0,31,0.716785483,14,1,1,1,2,193,0.642429114,0.642429114,0.009073234,0.716785483,0,0.9929,0,25.6309041,78.54013023,3.811395031
357,36,Chuadanga,2014,1503,"1,215,345",12.15345,51,619.82595,123.26,1091,975,42,56.48304308,2,41,0.72588157,31,0,0,0,2,193,0.635210578,0.635210578,0.020625416,0.72588157,0,0.9929,0.000164562,25.80966349,79.32388088,3.268401588
358,36,Chuadanga,2015,1633,"1,229,156",12.29156,45,553.1202,131.88,1226,1156,21,41.29119086,2,31,0.750765462,16,0,0,0,2,193,0.628073247,0.628073247,0.009797918,0.750765462,0,0.9929,0.000162713,25.90151647,78.27770056,4.438572527
359,36,Chuadanga,2016,1931,"1,243,124",12.43124,40,497.2496,154.69,1465,1415,0,51.40546075,5,39,0.758674262,5,0,0,1,6,193,0.621016085,0.621016085,0.002589332,0.758674262,0,0.9929,0.000402212,26.48393095,79.78875814,3.80450573
360,36,Chuadanga,2017,2149,"1,257,251",12.57251,36,452.61036,170.45,1530,1487,0,40.73267974,6,29,0.711959051,7,0,0,1,7,193,0.614038088,0.614038088,0.003257329,0.711959051,0,0.9929,0.000477232,26.1273629,79.77269457,5.030249187
361,37,Jessore,2008,2344,2888757,28.88757,51,1473.26607,69.72,2004,1801,13,111.1177645,11,95,0.854948805,39,24,24,21,56,524,0.725571587,0.725571587,0.016638225,0.854948805,1,0.9929,0.000380787,25.8770291,80.15191736,4.756664362
362,37,Jessore,2009,2537,2935004,29.35004,51,1496.85204,73.56,2083,1891,20,99.87229957,8,82,0.821048482,62,19,19,1,28,524,0.71413872,0.71413872,0.024438313,0.821048482,1,0.9929,0.000272572,26.35186934,80.67032749,4.325367421
363,37,Jessore,2010,2360,2981991,29.81991,43,1282.25613,63.08,1880,1746,15,79.08510638,10,63,0.79661017,31,12,12,3,25,524,0.702886092,0.702886092,0.013135593,0.796610169,1,0.9929,0.000335346,26.58777921,78.86987783,3.534018972
364,37,Jessore,2011,2136,3029731,30.29731,46,1393.67626,58.09,1760,1642,10,84.95454545,3,70,0.823970037,19,14,14,2,19,524,0.691810593,0.691810593,0.008895131,0.823970037,1,0.9929,9.90E-05,26.32762504,78.95042921,4.5387853
365,37,Jessore,2012,2735,"2,908,487",29.08487,45,1308.81915,69,2005,1883,18,87.30174564,2,64,0.733089579,32,3,3,3,8,524,0.720649602,0.720649602,0.011700183,0.73308958,1,0.9929,6.88E-05,25.5597195,79.24105912,3.786246178
366,37,Jessore,2013,3464,"2,940,951",29.40951,51,1499.88501,73.41,2159,2039,27,91.45345067,3,57,0.623267898,23,0,0,0,3,524,0.712694635,0.712694635,0.006639723,0.623267898,1,0.9929,0.000102008,25.78556596,78.72609908,4.403212853
367,37,Jessore,2014,3290,"2,973,777",29.73777,51,1516.62627,109.93,2360,2234,25,92.00847458,4,66,0.717325228,23,6,6,2,12,524,0.704827564,0.704827564,0.006990881,0.717325228,1,0.9929,0.000134509,25.98901649,78.92672942,3.599971393
368,37,Jessore,2015,3462,"3,006,970",30.0697,45,1353.1365,114.5,2515,2411,11,89.47514911,9,65,0.726458694,15,0,0,4,13,524,0.697047194,0.697047194,0.004332756,0.726458694,1,0.9929,0.000299305,26.13866267,77.88469217,5.07297683
369,37,Jessore,2016,4278,"3,040,533",30.40533,40,1216.2132,140.14,2951,2877,0,81.18197221,12,56,0.689808322,6,0,0,0,12,524,0.689352821,0.689352821,0.001402525,0.689808322,1,0.9929,0.000394668,26.63817116,79.34597491,4.158109188
370,37,Jessore,2017,4781,"3,074,471",30.74471,36,1106.80956,154.89,3656,3561,0,98.07850109,11,75,0.764693579,8,0,0,1,12,524,0.681743298,0.681743298,0.00167329,0.764693579,1,0.9929,0.000357785,26.29279029,79.49443278,5.612049947
371,38,Jhenaidah,2008,1727,1813399,18.13399,51,924.83349,79.63,1444,1288,31,70.56301939,2,59,0.836132021,42,18,18,4,24,331,0.730120619,0.730120619,0.024319629,0.836132021,0,0.9929,0.00011029,25.70362679,79.90068899,4.633918318
372,38,Jhenaidah,2009,1673,1839269,18.39269,51,938.02719,71.06,1307,1194,5,61.44146901,4,48,0.781231321,33,21,21,2,27,331,0.719851202,0.719851202,0.019725045,0.781231321,0,0.9929,0.000217478,26.19790932,80.17766521,3.793916282
373,38,Jhenaidah,2010,1809,1865509,18.65509,43,802.16887,79.07,1475,1341,6,78.49220339,3,64,0.815367606,45,16,16,0,19,331,0.709725871,0.709725871,0.024875622,0.815367606,0,0.9929,0.000160814,26.41568423,78.41299638,2.930363214
374,38,Jhenaidah,2011,1761,1892123,18.92123,46,870.37658,73.62,1393,1290,13,65.73725772,1,52,0.791027825,12,25,25,0,26,331,0.699743093,0.699743093,0.00681431,0.791027825,0,0.9929,5.29E-05,26.15495401,78.86455177,4.525234581
375,38,Jhenaidah,2012,1973,"1,863,510",18.6351,45,838.5795,86,1607,1489,7,90.85376478,6,74,0.814495692,30,0,0,1,7,331,0.710487199,0.710487199,0.015205271,0.814495692,0,0.9929,0.000321973,25.37858575,79.70722451,3.338986331
376,38,Jhenaidah,2013,2468,"1,884,687",18.84687,51,961.19037,86.01,1621,1549,1,56.3331277,1,37,0.656807131,27,0,0,6,7,331,0.702503917,0.702503917,0.010940032,0.656807131,0,0.9929,5.31E-05,25.63069599,78.52878882,3.818722381
377,38,Jhenaidah,2014,2471,"1,906,105",19.06105,51,972.11355,125.91,1596,1509,9,63.47807018,1,41,0.645892351,36,0,0,0,1,331,0.694610213,0.694610213,0.014569,0.645892351,0,0.9929,5.25E-05,25.80954639,79.29189874,3.278145512
378,38,Jhenaidah,2015,2643,"1,927,766",19.27766,45,867.4947,136.53,1724,1602,12,128.7772622,6,84,0.652289065,20,0,0,0,6,331,0.686805349,0.686805349,0.007567159,0.652289065,0,0.9929,0.000311241,25.8992354,78.25928319,4.434466592
379,38,Jhenaidah,2016,3093,"1,949,673",19.49673,40,779.8692,158.33,2071,2001,0,91.10236601,2,61,0.669576463,7,0,0,0,2,331,0.679088237,0.679088237,0.002263175,0.669576463,0,0.9929,0.000102581,26.48342727,79.77814855,3.796206368
380,38,Jhenaidah,2017,3510,"1,971,830",19.7183,36,709.8588,177.91,2371,2297,0,85.86250527,2,58,0.675498576,11,0,0,3,5,331,0.671457479,0.671457479,0.003133903,0.675498575,0,0.9929,0.000101429,26.12783886,79.77899714,5.016460835
381,39,khulna,2008,2514,2799576,27.99576,51,1427.78376,66.37,1847,1647,4,77.58419058,24,57,0.73468576,16,30,30,69,123,1067,1.52451657,1.52451657,0.00636436,0.73468576,0,0.9929,0.000857273,26.01782469,80.73865068,4.502154877
382,39,khulna,2009,2374,2899269,28.99269,51,1478.62719,64.58,1880,1764,0,85.86808511,17,68,0.791912384,10,21,21,0,38,1067,1.472095207,1.472095207,0.0042123,0.791912384,0,0.9929,0.000586355,26.51167762,80.91600908,4.637690779
383,39,khulna,2010,2437,2890226,28.90226,43,1242.79718,64.53,1865,1733,2,91.4691689,13,70,0.765285187,14,32,32,1,46,1067,1.47670113,1.47670113,0.005744768,0.765285187,0,0.9929,0.000449792,26.71370765,79.73479187,3.938518444
384,39,khulna,2011,2225,2936646,29.36646,46,1350.85716,56.63,1663,1504,0,104.3595911,13,78,0.74741573,33,35,35,0,48,1067,1.453358696,1.453358696,0.014831461,0.74741573,0,0.9929,0.000442682,26.47295348,79.91183603,5.309635456
385,39,khulna,2012,2459,"2,401,668",24.01668,45,1080.7506,69.7,1674,1522,10,104.2945042,9,71,0.680764538,44,12,12,6,27,1067,1.77709825,1.77709825,0.017893453,0.680764538,0,0.9929,0.00037474,25.76213854,80.03789123,4.39073103
386,39,khulna,2013,2972,"2,395,672",23.95672,51,1221.79272,74.38,1782,1669,15,75.05050505,9,45,0.599596231,37,3,3,4,16,1067,1.781546055,1.781546055,0.012449529,0.599596231,0,0.9929,0.000375677,25.90521804,81.0014231,5.369861555
387,39,khulna,2014,3045,"2,389,690",23.8969,51,1218.7419,125.92,1898,1800,10,86.63329821,8,54,0.623316913,24,0,0,2,10,1067,1.786005716,1.786005716,0.007881773,0.623316913,0,0.9929,0.000334771,26.18381517,80.06950881,4.035651605
388,39,khulna,2015,3407,"2,383,723",23.83723,45,1072.67535,142.17,2122,2013,3,117.2059378,9,73,0.622835339,19,1,1,4,14,1067,1.790476494,1.790476494,0.005576754,0.622835339,0,0.9929,0.000377561,26.29961668,79.12951555,5.88057217
389,39,khulna,2016,3912,"2,377,771",23.77771,40,951.1084,164.02,2298,2237,0,90.22454308,5,53,0.587423313,3,0,0,0,5,1067,1.794958387,1.794958387,0.000766871,0.587423313,0,0.9929,0.000210281,26.82589995,80.58502768,5.443171206
390,39,khulna,2017,4253,"2,371,834",23.71834,36,853.86024,178.6,2438,2343,0,129.0902379,12,74,0.573242417,6,1,1,2,15,1067,1.799451395,1.799451395,0.001410769,0.573242417,0,0.9929,0.000505938,26.4134107,80.96974923,6.134560716
391,40,Kushtia,2008,2187,2012028,20.12028,51,1026.13428,85.98,1730,1563,20,93.54797688,7,74,0.791037952,54,8,8,4,19,472,0.938356723,0.938356723,0.024691358,0.791037952,0,0.9929,0.000347908,25.6166135,79.46378947,4.156222428
392,40,Kushtia,2009,2291,2041514,20.41514,51,1041.17214,83.96,1715,1580,24,72.13644315,5,54,0.748581405,31,13,13,8,26,472,0.924803847,0.924803847,0.013531209,0.748581405,0,0.9929,0.000244916,26.07186343,79.71573307,3.677823064
393,40,Kushtia,2010,2282,2071432,20.71432,43,890.71576,83.42,1728,1574,28,93.76273148,14,71,0.7572305,21,13,13,7,34,472,0.911446767,0.911446767,0.009202454,0.7572305,0,0.9929,0.000675861,26.30815673,78.06164877,2.980890802
394,40,Kushtia,2011,2390,2101789,21.01789,46,966.82294,85.12,1789,1648,16,104.2034656,8,78,0.748535565,22,11,11,6,25,472,0.898282368,0.898282368,0.009205021,0.748535565,0,0.9929,0.000380628,26.04685986,78.47965586,4.539021885
395,40,Kushtia,2012,2483,"2,046,245",20.46245,45,920.81025,90.7,1856,1733,32,84.28286638,5,63,0.747482884,17,5,5,1,11,472,0.922665663,0.922665663,0.006846557,0.747482884,0,0.9929,0.00024435,25.26453547,79.41335781,3.267708863
396,40,Kushtia,2013,3069,"2,069,085",20.69085,51,1055.23335,95.5,1976,1850,45,82.31629555,2,53,0.643857934,19,0,0,2,4,472,0.912480638,0.912480638,0.006190942,0.643857934,0,0.9929,9.67E-05,25.50569578,78.1634476,3.647951942
397,40,Kushtia,2014,3112,"2,092,179",20.92179,51,1067.01129,147.36,1880,1780,5,92.69787234,7,56,0.604113111,29,1,1,2,10,472,0.902408446,0.902408446,0.009318766,0.604113111,0,0.9929,0.000334579,25.6864896,78.73112918,3.605258145
398,40,Kushtia,2015,3299,"2,115,532",21.15532,45,951.9894,155.19,2253,2179,1,76.14203285,11,52,0.682934222,2,0,0,8,19,472,0.892446912,0.892446912,0.000606244,0.682934222,0,0.9929,0.000519964,25.72991817,78.21121661,4.437215012
399,40,Kushtia,2016,3816,"2,139,145",21.39145,40,855.658,178.2,2785,2712,0,86.32244165,3,63,0.729821803,6,0,0,1,4,472,0.882595616,0.882595616,0.001572327,0.729821803,0,0.9929,0.000140243,26.39305334,79.71256876,3.675469972
400,40,Kushtia,2017,4185,"2,163,022",21.63022,36,778.68792,193.16,3041,2983,0,64.68102598,3,47,0.726642772,5,0,0,3,6,472,0.872852888,0.872852888,0.001194743,0.726642772,0,0.9929,0.000138695,26.0387649,79.810069,5.120983193
401,41,Magura,2008,853,939977,9.39977,51,479.38827,78.41,737,673,8,31.24966079,0,27,0.864009379,25,4,4,0,4,383,1.629827113,1.629827113,0.029308324,0.864009379,0,0.9929,0,25.75798315,79.92128656,4.509491501
402,41,Magura,2009,878,951964,9.51964,51,485.50164,79.1,753,690,2,36.14608234,1,31,0.857630979,22,7,7,0,8,383,1.609304554,1.609304554,0.025056948,0.857630979,0,0.9929,0.000105046,26.24068913,79.8216669,4.027394979
403,41,Magura,2010,879,964103,9.64103,43,414.56429,76.76,740,695,4,36.82297297,0,31,0.841865757,6,4,4,0,4,383,1.589041835,1.589041835,0.006825939,0.841865757,0,0.9929,0,26.44887614,78.56446674,3.283465192
404,41,Magura,2011,821,976398,9.76398,46,449.14308,68.93,673,623,2,39.0371471,1,32,0.819732034,13,2,2,0,3,383,1.5690323,1.5690323,0.015834348,0.819732034,0,0.9929,0.000102417,26.20025261,78.90335696,4.489876642
405,41,Magura,2012,882,"965,073",9.65073,45,434.28285,72,693,638,3,50.90909091,1,40,0.785714286,11,0,0,0,1,383,1.58744468,1.58744468,0.012471655,0.785714286,0,0.9929,0.000103619,25.40978551,79.39953353,3.492872501
406,41,Magura,2013,1101,"975,455",9.75455,51,497.48205,73.4,716,677,2,38.44273743,1,25,0.650317893,10,1,1,0,2,383,1.570549128,1.570549128,0.009082652,0.650317893,0,0.9929,0.000102516,25.66047467,78.72446767,4.124088503
407,41,Magura,2014,1026,"985,948",9.85948,51,502.83348,103.05,748,707,2,38.40641711,0,28,0.729044834,11,0,0,0,0,383,1.553834482,1.553834482,0.010721248,0.729044834,0,0.9929,0,25.84248133,79.09285312,3.546788248
408,41,Magura,2015,1114,"996,555",9.96555,45,448.44975,111.48,851,803,3,41.88954172,0,32,0.763913824,12,0,0,1,1,383,1.537295985,1.537295985,0.010771993,0.763913824,0,0.9929,0,25.94855255,78.50352901,4.698114022
409,41,Magura,2016,1446,"1,007,275",10.07275,40,402.91,143.06,1160,1130,0,32.41034483,3,26,0.802213001,1,0,0,0,3,383,1.520935196,1.520935196,0.000691563,0.802213001,0,0.9929,0.000297833,26.54475134,79.74185165,4.073996414
410,41,Magura,2017,1881,"1,018,111",10.18111,36,366.51996,184.26,1557,1518,0,43.49132948,2,36,0.827751196,1,0,0,0,2,383,1.504747518,1.504747518,0.000531632,0.827751196,0,0.9929,0.000196442,26.17542347,79.78057681,5.451497527
411,42,Meherpur,2008,638,696172,6.96172,51,355.04772,72.4,504,470,0,26.58333333,6,21,0.789968652,6,1,1,0,7,331,1.901828858,1.901828858,0.009404389,0.789968652,0,0.9929,0.000861856,25.63020456,79.5388714,4.209632315
412,42,Meherpur,2009,661,708658,7.08658,51,361.41558,70.56,500,461,2,30.406,4,23,0.756429652,7,3,3,0,7,331,1.868320121,1.868320121,0.010590015,0.756429652,0,0.9929,0.000564447,26.04697561,80.12544587,3.759982253
413,42,Meherpur,2010,648,721369,7.21369,43,310.18867,72.22,521,486,2,27.36276392,0,22,0.804012346,3,8,8,0,8,331,1.835399081,1.835399081,0.00462963,0.804012346,0,0.9929,0,26.33612268,78.13938295,2.989097829
414,42,Meherpur,2011,722,734307,7.34307,46,337.78122,68.23,501,467,3,36.02794411,1,25,0.693905817,1,4,4,0,5,331,1.803060573,1.803060573,0.001385042,0.693905817,0,0.9929,0.000136183,26.07020642,78.55439092,4.653701737
415,42,Meherpur,2012,772,"688,317",6.88317,45,309.74265,87,597,565,0,31.03517588,4,24,0.773316062,2,2,2,0,6,331,1.923532326,1.923532326,0.002590674,0.773316062,0,0.9929,0.000581128,25.32721709,79.60251665,3.540674553
416,42,Meherpur,2013,1029,"695,374",6.95374,51,354.64074,89.02,619,598,0,29.92245557,1,18,0.601554908,1,1,1,0,2,331,1.904011367,1.904011367,0.000971817,0.601554908,0,0.9929,0.000143808,25.54706207,78.01521689,3.777159801
417,42,Meherpur,2014,1013,"702,503",7.02503,51,358.27653,143.77,604,584,1,28.5115894,0,17,0.596248766,0,0,0,2,2,331,1.88468946,1.88468946,0,0.596248766,0,0.9929,0,25.76751966,78.75602383,3.45874069
418,42,Meherpur,2015,1121,"709,705",7.09705,45,319.36725,157.95,679,669,0,16.5095729,0,10,0.605709188,0,0,0,0,0,331,1.865563861,1.865563861,0,0.605709188,0,0.9929,0,25.76643646,78.15028279,4.489179442
419,42,Meherpur,2016,1178,"716,981",7.16981,40,286.7924,164.02,772,763,0,12.20725389,1,8,0.655348047,0,0,0,0,1,331,1.846631919,1.846631919,0,0.655348048,0,0.9929,0.000139474,26.41977594,79.84207554,3.874208018
420,42,Meherpur,2017,1236,"724,332",7.24332,36,260.75952,170.64,856,838,0,25.99065421,0,18,0.692556634,0,0,0,0,0,331,1.827891078,1.827891078,0,0.692556634,0,0.9929,0,26.04425274,79.81587793,4.93991869
421,43,Narail,2008,599,757039,7.57039,51,386.08989,70.93,537,440,17,45.73370577,0,41,0.896494157,23,16,16,0,16,181,0.956357598,0.956357598,0.038397329,0.896494157,0,0.9929,0,25.89692042,80.3047714,4.528143646
422,43,Narail,2009,580,761445,7.61445,51,388.33695,64.75,592,534,2,27.43243243,2,28,1.020689655,20,4,4,2,8,181,0.950823763,0.950823763,0.034482759,1.020689655,0,0.9929,0.000262658,26.38214597,80.41363917,4.357770494
423,43,Narail,2010,739,765877,7.65877,43,329.32711,80.43,616,544,2,33.59090909,9,28,0.833558863,25,7,7,1,17,181,0.945321507,0.945321507,0.033829499,0.833558863,0,0.9929,0.001175123,26.58394591,79.14678952,3.614389385
